postcode,postcode_space,postcode area,Average_download_speed_Mbit_s,Maximum_download_speed_Mbit_s,Minimum_download_speed_Mbit_s,Average_upload_speed_Mbit_s,Maximum_upload_speed_Mbit_s,Minimum_upload_speed_Mbit_s,Average_data_usage_GB,All Premises,All Matched Premises,lsoa_area,county
BS161UH,BS16 1UH,BS,4.014579593753238,5.303304908059076,1.6863989535702288,1.547562508716013,2.5649493574615367,0.5306282510621704,5.087596335232384,2.70805020110221,2.70805020110221,Bristol 012D,"Bristol, City of"
BS161UL,BS16 1UL,BS,4.096009841541162,5.017279836814924,1.8718021769015913,1.6094379124341003,2.3978952727983707,0.5877866649021191,5.198497031265826,1.791759469228055,1.791759469228055,Bristol 012A,"Bristol, City of"
BS161UN,BS16 1UN,BS,4.203198967134183,5.017279836814924,2.8094026953624978,1.7227665977411035,2.5649493574615367,0.6931471805599453,5.53338948872752,2.3978952727983707,2.3978952727983707,Bristol 012A,"Bristol, City of"
BS161UP,BS16 1UP,BS,4.55597994179732,5.707110264748875,2.6602595372658615,1.9600947840472698,3.044522437723423,0.6418538861723947,4.787491742782046,2.6390573296152584,2.6390573296152584,Bristol 012A,"Bristol, City of"
BS161UQ,BS16 1UQ,BS,4.157319361383489,5.303304908059076,1.9315214116032138,1.62924053973028,2.5649493574615367,0.5877866649021191,5.204006687076795,3.713572066704308,3.713572066704308,Bristol 012D,"Bristol, City of"
BS161UR,BS16 1UR,BS,3.9926809084456005,4.675628649636653,2.509599262378372,1.410986973710262,1.9459101490553132,0.3364722366212129,4.812184355372417,1.9459101490553132,1.9459101490553132,Bristol 012A,"Bristol, City of"
BS161UW,BS16 1UW,BS,4.393213824064446,5.303304908059076,2.3702437414678603,1.7749523509116738,2.5649493574615367,0.47000362924573563,5.529429087511423,2.1972245773362196,2.1972245773362196,Bristol 012A,"Bristol, City of"
BS161XA,BS16 1XA,BS,4.248495242049359,5.017279836814924,3.126760535960395,1.6863989535702288,2.3978952727983707,0.7884573603642703,4.290459441148391,2.0794415416798357,2.0794415416798357,Bristol 012A,"Bristol, City of"
BS161XB,BS16 1XB,BS,4.1588830833596715,5.303304908059076,2.3702437414678603,1.7227665977411035,3.039749158970765,0.6931471805599453,5.697093486505405,3.6888794541139363,3.6888794541139363,Bristol 012A,"Bristol, City of"
BS161XD,BS16 1XD,BS,3.6136169696133895,4.675628649636653,1.7404661748405046,1.1631508098056809,1.9459101490553132,0.26236426446749106,4.48863636973214,3.295836866004329,3.295836866004329,Bristol 012A,"Bristol, City of"
BS161XE,BS16 1XE,BS,4.477336814478207,5.303304908059076,2.884800712846709,1.9021075263969205,2.5649493574615367,0.7419373447293773,5.44673737166631,3.6375861597263857,3.6375861597263857,Bristol 012A,"Bristol, City of"
BS161XF,BS16 1XF,BS,4.387014176184921,5.303304908059076,2.8507065015037334,1.7749523509116738,2.5649493574615367,0.6931471805599453,5.25227342804663,2.9444389791664403,2.9444389791664403,Bristol 012A,"Bristol, City of"
BS162AA,BS16 2AA,BS,4.276666119016055,5.303304908059076,2.4159137783010487,2.0014800002101243,3.044522437723423,0.6931471805599453,5.6131281063880705,3.2188758248682006,3.2188758248682006,Bristol 019A,"Bristol, City of"
BS162AB,BS16 2AB,BS,4.464758032271346,5.303304908059076,2.322387720290225,2.0149030205422647,3.044522437723423,0.47000362924573563,5.713732805509369,3.4965075614664802,3.4965075614664802,Bristol 019A,"Bristol, City of"
BS162AE,BS16 2AE,BS,4.398146016553765,5.303304908059076,2.0412203288596382,2.1041341542702074,3.044522437723423,0.09531017980432493,5.472270673671475,3.2188758248682006,3.2188758248682006,Bristol 019B,"Bristol, City of"
BS162AF,BS16 2AF,BS,4.641502115235482,5.303304908059076,2.468099531471619,1.9878743481543455,2.5649493574615367,0.7419373447293773,5.356586274672012,1.791759469228055,1.791759469228055,Bristol 019B,"Bristol, City of"
BS162AG,BS16 2AG,BS,4.297285406218791,5.303304908059076,1.589235205116581,2.0014800002101243,3.044522437723423,0.5877866649021191,5.3230099791384085,3.6375861597263857,3.6375861597263857,Bristol 019B,"Bristol, City of"
BS162AH,BS16 2AH,BS,4.22683374526818,5.303304908059076,2.322387720290225,1.8562979903656263,2.5649493574615367,0.5877866649021191,6.304448802421981,2.0794415416798357,2.0794415416798357,Bristol 019B,"Bristol, City of"
BS162AJ,BS16 2AJ,BS,4.377014092850337,5.707110264748875,2.028148247292285,2.2082744135228043,3.044522437723423,0.4054651081081644,5.749392985908253,3.1780538303479458,3.1780538303479458,Bristol 019B,"Bristol, City of"
BS162AL,BS16 2AL,BS,4.182050142641207,5.303304908059076,2.3978952727983707,2.1400661634962708,3.0155349008501706,0.6418538861723947,5.552959584921617,2.9444389791664403,2.9444389791664403,Bristol 019B,"Bristol, City of"
BS162AN,BS16 2AN,BS,4.309455941839047,5.303304908059076,0.5306282510621704,2.0541237336955462,3.044522437723423,0.1823215567939546,5.111987788356544,2.70805020110221,2.70805020110221,Bristol 019A,"Bristol, City of"
BS162AP,BS16 2AP,BS,4.321480134805848,5.303304908059076,1.6094379124341003,2.0541237336955462,3.044522437723423,0.5877866649021191,4.812184355372417,3.1354942159291497,3.1354942159291497,Bristol 019A,"Bristol, City of"
BS162AQ,BS16 2AQ,BS,4.500920164614292,5.303304908059076,1.7578579175523736,2.0014800002101243,3.044522437723423,0.5877866649021191,5.198497031265826,3.1780538303479458,3.1780538303479458,Bristol 019B,"Bristol, City of"
BS162AR,BS16 2AR,BS,4.7664383335842135,5.303304908059076,1.547562508716013,2.1162555148025524,2.5649493574615367,0.5877866649021191,5.746203190540153,2.1972245773362196,2.1972245773362196,Bristol 019A,"Bristol, City of"
BS162AS,BS16 2AS,BS,3.7013019741124933,4.239886867512759,2.4069451083182885,2.2925347571405443,2.8273136219290276,0.5877866649021191,6.311734809152915,1.791759469228055,1.791759469228055,Bristol 012A,"Bristol, City of"
BS162AT,BS16 2AT,BS,4.119037174812473,5.017279836814924,1.2809338454620642,2.066862759472976,2.990719731730447,0.4054651081081644,4.962844630259907,2.5649493574615367,2.5649493574615367,Bristol 019A,"Bristol, City of"
BS162AU,BS16 2AU,BS,3.632309102625542,4.2626798770413155,1.0986122886681098,2.128231705849268,2.995732273553991,0.3364722366212129,5.375278407684165,2.772588722239781,2.772588722239781,Bristol 019A,"Bristol, City of"
BS162AX,BS16 2AX,BS,4.355425952876702,5.303304908059076,2.186051276738094,2.341805806147327,3.044522437723423,0.3364722366212129,5.552959584921617,3.332204510175204,3.332204510175204,Bristol 019A,"Bristol, City of"
BS162BE,BS16 2BE,BS,3.427514689979529,3.763522997109702,2.8903717578961645,1.7749523509116738,2.3978952727983707,0.7419373447293773,6.966967138613983,1.791759469228055,1.791759469228055,Bristol 013E,"Bristol, City of"
BS162BF,BS16 2BF,BS,4.151039905898646,4.61512051684126,3.9318256327243257,1.5686159179138452,1.9459101490553132,1.3862943611198906,5.081404364984463,2.302585092994046,2.302585092994046,Bristol 013A,"Bristol, City of"
BS162BG,BS16 2BG,BS,3.258096538021482,4.61512051684126,1.6863989535702288,0.9932517730102834,1.9459101490553132,0.5877866649021191,4.248495242049359,1.9459101490553132,1.9459101490553132,Bristol 019A,"Bristol, City of"
BS162BH,BS16 2BH,BS,3.7819143200811256,4.675628649636653,2.9231615807191558,1.2809338454620642,1.9459101490553132,0.6931471805599453,5.438079308923196,3.091042453358316,3.091042453358316,Bristol 019A,"Bristol, City of"
BS162BJ,BS16 2BJ,BS,4.104294893075269,4.675628649636653,2.2617630984737906,1.7227665977411035,3.044522437723423,0.4054651081081644,5.480638923341991,3.1354942159291497,3.1354942159291497,Bristol 019A,"Bristol, City of"
BS162BL,BS16 2BL,BS,4.378269585796169,5.303304908059076,2.517696472610991,1.7749523509116738,2.5649493574615367,0.47000362924573563,5.135798437050262,3.6109179126442243,3.6109179126442243,Bristol 019A,"Bristol, City of"
BS162BN,BS16 2BN,BS,4.254193263163997,5.303304908059076,1.9600947840472698,1.824549292051046,3.044522437723423,0.47000362924573563,5.170483995038151,3.2188758248682006,3.2188758248682006,Bristol 019A,"Bristol, City of"
BS162BP,BS16 2BP,BS,4.178992036282385,5.017279836814924,2.1400661634962708,2.0412203288596382,2.995732273553991,0.6931471805599453,4.90527477843843,3.1354942159291497,3.1354942159291497,Bristol 012A,"Bristol, City of"
BS162BQ,BS16 2BQ,BS,3.0155349008501706,3.2188758248682006,1.6094379124341003,0.7419373447293773,0.8329091229351039,0.1823215567939546,5.568344503761097,3.2188758248682006,3.2188758248682006,Bristol 019A,"Bristol, City of"
BS162BS,BS16 2BS,BS,4.239886867512759,4.61512051684126,3.586292865338835,2.1041341542702074,2.4423470353692043,1.791759469228055,4.31748811353631,1.9459101490553132,1.9459101490553132,Bristol 012A,"Bristol, City of"
BS162BT,BS16 2BT,BS,3.914021008090819,5.017279836814924,2.3978952727983707,1.840549633397487,2.970414465569701,0.5877866649021191,5.198497031265826,3.258096538021482,3.258096538021482,Bristol 012A,"Bristol, City of"
BS162BU,BS16 2BU,BS,4.449685283147696,5.303304908059076,2.667228206581955,2.2617630984737906,3.044522437723423,0.6418538861723947,5.44673737166631,2.5649493574615367,2.5649493574615367,Bristol 012A,"Bristol, City of"
BS162BW,BS16 2BW,BS,4.3425058765115985,5.303304908059076,1.916922612182061,1.9021075263969205,2.5649493574615367,0.6931471805599453,5.666426688112432,3.1780538303479458,3.1780538303479458,Bristol 019A,"Bristol, City of"
BS162BX,BS16 2BX,BS,4.268297869345539,5.303304908059076,0.7419373447293773,2.0794415416798357,2.975529566236472,0.6418538861723947,5.634789603169249,3.295836866004329,3.295836866004329,Bristol 012A,"Bristol, City of"
BS162BY,BS16 2BY,BS,4.448516375942715,5.303304908059076,2.468099531471619,2.163323025660538,2.72785282839839,1.3862943611198906,5.393627546352362,3.1354942159291497,3.1354942159291497,Bristol 012A,"Bristol, City of"
BS162BZ,BS16 2BZ,BS,4.182050142641207,5.303304908059076,2.186051276738094,1.824549292051046,2.5649493574615367,0.5877866649021191,5.017279836814924,3.367295829986474,3.367295829986474,Bristol 012A,"Bristol, City of"
BS162DA,BS16 2DA,BS,4.001863709427935,5.303304908059076,0.26236426446749106,1.8562979903656263,3.044522437723423,0.6418538861723947,5.0369526024136295,3.1780538303479458,3.1780538303479458,Bristol 012A,"Bristol, City of"
BS162DB,BS16 2DB,BS,4.385769620952716,5.707110264748875,2.2082744135228043,2.2512917986064953,3.044522437723423,0.47000362924573563,6.3473892096560105,2.833213344056216,2.833213344056216,Bristol 012A,"Bristol, City of"
BS162DD,BS16 2DD,BS,4.248495242049359,4.61512051684126,2.791165107812717,2.4336133554004498,3.044522437723423,0.6931471805599453,5.3471075307174685,2.0794415416798357,2.0794415416798357,Bristol 019A,"Bristol, City of"
BS162DE,BS16 2DE,BS,3.8958936234982624,4.675628649636653,2.0794415416798357,1.9878743481543455,3.044522437723423,0.47000362924573563,5.176149732573829,2.0794415416798357,2.0794415416798357,Bristol 012A,"Bristol, City of"
BS162DF,BS16 2DF,BS,4.576770711466393,5.303304908059076,2.8622008809294686,2.163323025660538,3.044522437723423,0.7419373447293773,5.883322388488279,2.6390573296152584,2.6390573296152584,Bristol 012A,"Bristol, City of"
